BLK_NO,STREET,MAX_FLOOR_LEVEL,YEAR_COMPLETED,RESIDENTIAL,COMMERCIAL,MARKET_HAWKER,MULTISTOREY_CARPARK,TOTAL_DWELLING_UNITS,REMAINING_LEASE,ADDRESS,lat,lon,postal
813,JURONG WEST ST 81,12,1989,Y,Y,N,N,110,62,813 JURONG WEST ST 81 Singapore,1.345983862,103.6958294,640813
813,TAMPINES ST 81,12,1983,Y,N,N,N,110,56,813 TAMPINES ST 81 Singapore,1.346950818,103.9364162,520813
813,YISHUN RING RD,4,2016,N,N,N,Y,0,89,813 YISHUN RING RD Singapore,1.417819293,103.8326772,760813
813A,CHOA CHU KANG AVE 7,16,2016,Y,N,N,N,510,89,813A CHOA CHU KANG AVE 7 Singapore,1.37397667,103.7450199,681813
813A,YISHUN RING RD,14,2017,Y,N,N,N,155,90,813A YISHUN RING RD Singapore,1.418249203,103.8325952,761813
813B,YISHUN RING RD,14,2017,Y,N,N,N,155,90,813B YISHUN RING RD Singapore,1.417389133,103.8323685,762813
814,CHOA CHU KANG AVE 7,1,2016,N,N,N,N,0,89,814 CHOA CHU KANG AVE 7 Singapore,1.376590774,103.7474618,680814
814,HOUGANG AVE 10,4,1991,N,Y,N,N,0,64,814 HOUGANG AVE 10 Singapore,1.372212206,103.8932065,530814
814,JELLICOE RD,5,2001,N,N,N,Y,0,74,814 JELLICOE RD Singapore,1.307220803,103.86181,200814
814,JURONG WEST ST 81,12,1989,Y,Y,N,N,110,62,814 JURONG WEST ST 81 Singapore,1.345667861,103.6957916,640814
814,TAMPINES ST 81,12,1983,Y,N,N,N,110,56,814 TAMPINES ST 81 Singapore,1.347283604,103.9365539,520814
815,CHOA CHU KANG AVE 7,7,2015,N,N,N,Y,0,88,815 CHOA CHU KANG AVE 7 Singapore,1.37658125,103.7466894,680815
815,JELLICOE RD,30,2001,Y,N,N,N,115,74,815 JELLICOE RD Singapore,1.306930308,103.8617149,200815
815,JURONG WEST ST 81,12,1989,Y,Y,N,N,88,62,815 JURONG WEST ST 81 Singapore,1.345332324,103.695851,640815
815,TAMPINES AVE 4,16,1984,Y,Y,N,N,90,57,815 TAMPINES AVE 4 Singapore,1.347346927,103.937409,520815
815A,CHOA CHU KANG AVE 7,19,2015,Y,N,N,N,144,88,815A CHOA CHU KANG AVE 7 Singapore,1.376078467,103.7469031,681815
815B,CHOA CHU KANG AVE 7,20,2016,Y,N,N,N,190,89,815B CHOA CHU KANG AVE 7 Singapore,1.376846261,103.7473768,682815
815C,CHOA CHU KANG AVE 7,20,2016,Y,N,N,N,190,89,815C CHOA CHU KANG AVE 7 Singapore,1.376304182,103.7474576,683815
816,JELLICOE RD,30,2001,Y,N,N,N,125,74,816 JELLICOE RD Singapore,1.306952737,103.8612444,200816
816,JURONG WEST ST 81,10,1992,Y,N,N,N,92,65,816 JURONG WEST ST 81 Singapore,1.345313966,103.6964185,640816
816,KEAT HONG LINK,1,2016,N,N,N,N,0,89,816 KEAT HONG LINK Singapore,1.376471628,103.7491277,680816
816,TAMPINES AVE 4,16,1984,Y,N,N,N,90,57,816 TAMPINES AVE 4 Singapore,1.34770505,103.9375556,520816
816,WOODLANDS ST 82,12,1985,Y,Y,N,N,74,58,816 WOODLANDS ST 82 Singapore,1.442026626,103.7899058,730816
816,YISHUN ST 81,12,1987,Y,N,N,N,121,60,816 YISHUN ST 81 Singapore,1.411770944,103.8333683,760816
816A,KEAT HONG LINK,22,2016,Y,N,N,N,126,89,816A KEAT HONG LINK Singapore,1.376031519,103.7488246,681816
816B,KEAT HONG LINK,20,2016,Y,N,N,N,133,89,816B KEAT HONG LINK Singapore,1.376041135,103.74846,682816
817,JELLICOE RD,1,2001,N,N,N,N,0,74,817 JELLICOE RD Singapore,1.306738208,103.8609006,200817
817,JURONG WEST ST 81,11,1992,Y,N,N,N,100,65,817 JURONG WEST ST 81 Singapore,1.344705986,103.695721,640817
817,KEAT HONG LINK,8,2016,N,Y,N,Y,0,89,817 KEAT HONG LINK Singapore,1.37754385,103.7497,680817
817,TAMPINES ST 81,12,1983,Y,N,N,N,110,56,817 TAMPINES ST 81 Singapore,1.347635077,103.9366956,520817
817,WOODLANDS ST 82,4,1986,Y,N,N,N,24,59,817 WOODLANDS ST 82 Singapore,1.44187713,103.7909,730817
817,YISHUN ST 81,4,1987,Y,N,N,N,24,60,817 YISHUN ST 81 Singapore,1.412051994,103.8339714,760817
817A,KEAT HONG LINK,22,2016,Y,N,N,N,168,89,817A KEAT HONG LINK Singapore,1.376607572,103.748546,681817
817B,KEAT HONG LINK,22,2016,Y,N,N,N,168,89,817B KEAT HONG LINK Singapore,1.377087746,103.7487681,682817
817C,KEAT HONG LINK,22,2016,Y,N,N,N,166,89,817C KEAT HONG LINK Singapore,1.377566524,103.7489895,683817
818,CHOA CHU KANG AVE 1,3,2016,N,Y,N,N,0,89,818 CHOA CHU KANG AVE 1 Singapore,1.378026162,103.7488268,680818
818,JURONG WEST ST 81,15,1992,Y,N,N,N,56,65,818 JURONG WEST ST 81 Singapore,1.345125754,103.6952141,640818
818,TAMPINES ST 81,12,1983,Y,N,N,N,110,56,818 TAMPINES ST 81 Singapore,1.347972295,103.9368382,520818
818,WOODLANDS ST 82,12,1985,Y,Y,N,N,72,58,818 WOODLANDS ST 82 Singapore,1.441661986,103.78993,730818
818A,CHOA CHU KANG AVE 1,20,2016,Y,N,N,N,132,89,818A CHOA CHU KANG AVE 1 Singapore,1.377629363,103.7484888,681818
818B,CHOA CHU KANG AVE 1,20,2016,Y,N,N,N,152,89,818B CHOA CHU KANG AVE 1 Singapore,1.377258748,103.7482919,682818
818C,CHOA CHU KANG AVE 1,20,2016,Y,N,N,N,114,89,818C CHOA CHU KANG AVE 1 Singapore,1.37672184,103.7481501,683818
819,JURONG WEST ST 81,15,1992,Y,N,N,N,56,65,819 JURONG WEST ST 81 Singapore,1.345783937,103.6949862,640819
819,KEAT HONG LINK,6,2022,N,N,N,Y,0,95,819 KEAT HONG LINK Singapore,1.375167706,103.7497267,680819
819,TAMPINES ST 81,9,1983,Y,Y,N,N,141,56,819 TAMPINES ST 81 Singapore,1.348396484,103.9368087,520819
819,WOODLANDS ST 82,4,1986,Y,N,N,N,20,59,819 WOODLANDS ST 82 Singapore,1.441126765,103.7906536,730819
819,YISHUN ST 81,4,1987,Y,N,N,N,24,60,819 YISHUN ST 81 Singapore,1.412530854,103.8342279,760819
819A,KEAT HONG LINK,22,2022,Y,N,N,N,203,95,819A KEAT HONG LINK Singapore,1.375519189,103.7494854,681819
82,BEDOK NTH RD,14,1977,Y,Y,N,N,130,50,82 BEDOK NTH RD Singapore,1.329536805,103.9404066,460082
82,C'WEALTH CL,16,1964,Y,N,N,N,253,37,82 C'WEALTH CL Singapore,1.304,103.8,140082
82,CIRCUIT RD,5,2019,N,N,N,Y,0,92,82 CIRCUIT RD Singapore,1.324327309,103.8901051,370082
82,LOR 4 TOA PAYOH,10,1994,Y,N,N,N,55,67,82 LOR 4 TOA PAYOH Singapore,1.336020169,103.8485138,310082
82,MARINE PARADE CTRL,2,1976,N,Y,N,N,0,49,82 MARINE PARADE CTRL Singapore,1.3024811,103.9067913,440082
82,REDHILL LANE,21,1995,Y,N,N,N,87,68,82 REDHILL LANE Singapore,1.287415991,103.8194748,150082
82,STRATHMORE AVE,24,1996,Y,Y,N,N,117,69,82 STRATHMORE AVE Singapore,1.294545259,103.8087511,141082
82,TELOK BLANGAH DR,1,1977,N,Y,Y,N,0,50,82 TELOK BLANGAH DR Singapore,1.273890768,103.8079003,100082
82,TIONG POH RD,4,1937,Y,Y,N,N,58,10,82 TIONG POH RD Singapore,1.283234715,103.8336811,160082
82,WHAMPOA DR,16,1973,Y,Y,N,N,197,46,82 WHAMPOA DR Singapore,1.323873792,103.8564828,320082
82A,CIRCUIT RD,19,2019,Y,Y,N,N,300,92,82A CIRCUIT RD Singapore,1.324289107,103.8897605,371082
82A,LOR 4 TOA PAYOH,25,1995,Y,N,N,N,72,68,82A LOR 4 TOA PAYOH Singapore,1.335979527,103.8489539,311082
82A,MACPHERSON LANE,1,2002,N,N,N,N,0,75,82A MACPHERSON LANE Singapore,1.331897348,103.8856958,361082
82B,CIRCUIT RD,19,2019,Y,N,N,N,234,92,82B CIRCUIT RD Singapore,1.323723378,103.8894015,372082
82B,LOR 4 TOA PAYOH,25,1995,Y,N,N,N,72,68,82B LOR 4 TOA PAYOH Singapore,1.335622393,103.8488515,312082
820,JURONG WEST ST 81,6,1992,Y,N,N,N,35,65,820 JURONG WEST ST 81 Singapore,1.346332296,103.6951884,640820
820,KEAT HONG LINK,1,2024,N,N,N,N,0,97,820 KEAT HONG LINK Singapore,1.374871723,103.750268,680820
820,TAMPINES ST 81,4,1983,Y,Y,N,N,39,56,820 TAMPINES ST 81 Singapore,1.347929653,103.9361199,520820
820,WOODLANDS ST 82,12,1985,Y,Y,N,N,60,58,820 WOODLANDS ST 82 Singapore,1.441186536,103.7901509,730820
820,YISHUN ST 81,12,1987,Y,N,N,N,110,60,820 YISHUN ST 81 Singapore,1.413099011,103.8338677,760820
820A,KEAT HONG LINK,22,2023,Y,N,N,N,164,96,820A KEAT HONG LINK Singapore,1.375230651,103.75025,681820
820B,KEAT HONG LINK,22,2023,Y,N,N,N,204,96,820B KEAT HONG LINK Singapore,1.37473335,103.7500631,682820
821,JURONG WEST ST 81,12,1989,Y,Y,N,N,110,62,821 JURONG WEST ST 81 Singapore,1.346998108,103.6945288,640821
821,TAMPINES ST 81,4,1984,Y,Y,N,N,24,57,821 TAMPINES ST 81 Singapore,1.348419767,103.9346491,520821
821,WOODLANDS ST 82,12,1985,Y,N,N,N,62,58,821 WOODLANDS ST 82 Singapore,1.440822385,103.7901649,730821
821,YISHUN ST 81,12,1987,Y,N,N,N,104,60,821 YISHUN ST 81 Singapore,1.413317909,103.8341439,760821
821A,JURONG WEST ST 81,5,1994,N,N,N,Y,0,67,821A JURONG WEST ST 81 Singapore,1.346519566,103.6948612,641821
822,JURONG WEST ST 81,11,1992,Y,N,N,N,60,65,822 JURONG WEST ST 81 Singapore,1.347078842,103.693822,640822
822,TAMPINES ST 81,4,1984,Y,Y,N,N,22,57,822 TAMPINES ST 81 Singapore,1.348342344,103.9343798,520822
822,WOODLANDS ST 82,11,1994,Y,N,N,N,40,67,822 WOODLANDS ST 82 Singapore,1.441910724,103.7894711,730822
822,YISHUN ST 81,4,1987,Y,N,N,N,9,60,822 YISHUN ST 81 Singapore,1.413824605,103.8340002,760822
823,JURONG WEST ST 81,12,1989,Y,Y,N,N,88,62,823 JURONG WEST ST 81 Singapore,1.346705198,103.694271,640823
823,TAMPINES ST 81,3,1987,N,Y,N,N,0,60,823 TAMPINES ST 81 Singapore,1.348744945,103.9340247,520823
823,WOODLANDS ST 82,11,1994,Y,N,N,N,40,67,823 WOODLANDS ST 82 Singapore,1.440939721,103.7895024,730823
823,YISHUN ST 81,4,1987,Y,N,N,N,9,60,823 YISHUN ST 81 Singapore,1.413956156,103.8337397,760823
823A,TAMPINES ST 81,4,2000,N,Y,Y,Y,0,73,823A TAMPINES ST 81 Singapore,1.348929258,103.9334919,521823
823A,WOODLANDS ST 82,6,1994,N,N,N,Y,0,67,823A WOODLANDS ST 82 Singapore,1.441398439,103.7895174,731823
824,JURONG WEST ST 81,12,1989,Y,Y,N,N,110,62,824 JURONG WEST ST 81 Singapore,1.346400047,103.6941394,640824
824,TAMPINES ST 81,4,1984,Y,Y,N,N,48,57,824 TAMPINES ST 81 Singapore,1.349037435,103.9327149,520824
824,WOODLANDS ST 81,10,1986,Y,Y,N,N,112,59,824 WOODLANDS ST 81 Singapore,1.439232688,103.7886999,730824
824,YISHUN ST 81,11,1987,Y,N,N,N,70,60,824 YISHUN ST 81 Singapore,1.413745321,103.8333032,760824
824A,WOODLANDS ST 81,6,1994,N,N,N,Y,0,67,824A WOODLANDS ST 81 Singapore,1.43942947,103.7891403,731824
825,JURONG WEST ST 81,11,1992,Y,Y,N,N,100,65,825 JURONG WEST ST 81 Singapore,1.346190091,103.6932285,640825
825,TAMPINES ST 81,4,1984,Y,Y,N,N,31,57,825 TAMPINES ST 81 Singapore,1.349437509,103.9327877,520825
825,WOODLANDS ST 81,10,1987,Y,N,N,N,112,60,825 WOODLANDS ST 81 Singapore,1.438831226,103.7895893,730825
825,YISHUN ST 81,12,1987,Y,N,N,N,132,60,825 YISHUN ST 81 Singapore,1.414438586,103.8327737,760825
826,JURONG WEST ST 81,12,1989,Y,Y,N,N,110,62,826 JURONG WEST ST 81 Singapore,1.346045295,103.6944236,640826
826,TAMPINES ST 81,4,1984,Y,Y,N,N,52,57,826 TAMPINES ST 81 Singapore,1.349339646,103.9336108,520826
826,WOODLANDS ST 81,11,1994,Y,N,N,N,50,67,826 WOODLANDS ST 81 Singapore,1.439223598,103.7895095,730826
826,YISHUN ST 81,11,1987,Y,N,N,N,60,60,826 YISHUN ST 81 Singapore,1.414174103,103.8324542,760826
826A,TAMPINES ST 81,1,1985,N,Y,N,N,0,58,826A TAMPINES ST 81 Singapore,1.349193082,103.9340924,521826
827,JURONG WEST ST 81,11,1992,Y,N,N,N,40,65,827 JURONG WEST ST 81 Singapore,1.345637888,103.6931541,640827
827,TAMPINES ST 81,4,1984,Y,Y,N,N,47,57,827 TAMPINES ST 81 Singapore,1.349721495,103.9337192,520827
827,WOODLANDS ST 81,11,1994,Y,Y,N,N,80,67,827 WOODLANDS ST 81 Singapore,1.439871578,103.7893555,730827
827,YISHUN ST 81,4,1987,Y,N,N,N,16,60,827 YISHUN ST 81 Singapore,1.41479191,103.8324631,760827
827A,TAMPINES ST 81,15,2001,Y,N,N,N,208,74,827A TAMPINES ST 81 Singapore,1.349811329,103.9326079,521827
827B,TAMPINES ST 81,1,2001,N,N,N,N,0,74,827B TAMPINES ST 81 Singapore,1.350177359,103.9326378,522827
828,JURONG WEST ST 81,11,1992,Y,N,N,N,40,65,828 JURONG WEST ST 81 Singapore,1.345156894,103.6931141,640828
828,TAMPINES ST 81,4,1984,Y,Y,N,N,52,57,828 TAMPINES ST 81 Singapore,1.348930841,103.9345881,520828
828,WOODLANDS ST 81,4,1987,Y,N,N,N,12,60,828 WOODLANDS ST 81 Singapore,1.439540442,103.7899841,730828
828,YISHUN ST 81,11,1987,Y,N,N,N,60,60,828 YISHUN ST 81 Singapore,1.41519093,103.8329017,760828
828A,JURONG WEST ST 81,2,1992,Y,N,N,N,7,65,828A JURONG WEST ST 81 Singapore,1.345021981,103.6935261,641828
828A,TAMPINES ST 81,1,1985,N,Y,N,N,0,58,828A TAMPINES ST 81 Singapore,1.349111576,103.9342855,521828
829,JURONG WEST ST 81,11,1992,Y,N,N,N,40,65,829 JURONG WEST ST 81 Singapore,1.344977424,103.6938822,640829
829,TAMPINES ST 81,4,1984,Y,Y,N,N,47,57,829 TAMPINES ST 81 Singapore,1.349224196,103.9349125,520829
829,WOODLANDS ST 83,4,1987,Y,N,N,N,16,60,829 WOODLANDS ST 83 Singapore,1.439478289,103.790258,730829
829,YISHUN ST 81,12,1987,Y,N,N,N,132,60,829 YISHUN ST 81 Singapore,1.414540772,103.8333464,760829
83,C'WEALTH CL,16,1964,Y,N,N,N,255,37,83 C'WEALTH CL Singapore,1.304,103.8,140083
83,CIRCUIT RD,1,2019,N,N,N,N,0,92,83 CIRCUIT RD Singapore,1.323569944,103.8902559,370083
83,LOR 2 TOA PAYOH,10,1970,Y,Y,N,N,78,43,83 LOR 2 TOA PAYOH Singapore,1.335787912,103.847992,310083
83,MACPHERSON LANE,12,1968,Y,Y,N,N,93,41,83 MACPHERSON LANE Singapore,1.331549855,103.8855179,360083
83,MARINE PARADE CTRL,2,1976,Y,Y,N,N,3,49,83 MARINE PARADE CTRL Singapore,1.302559768,103.9060746,440083
83,REDHILL LANE,21,1995,Y,N,N,N,102,68,83 REDHILL LANE Singapore,1.286868975,103.8194359,150083
83,STRATHMORE AVE,21,1995,Y,N,N,N,81,68,83 STRATHMORE AVE Singapore,1.294642864,103.808264,141083
83,WHAMPOA DR,20,1973,Y,Y,N,N,76,46,83 WHAMPOA DR Singapore,1.323574833,103.8570349,320083
83A,C'WEALTH CL,1,2000,N,N,N,N,0,73,83A C'WEALTH CL Singapore,1.304,103.8,141083
83A,CIRCUIT RD,19,2019,Y,N,N,N,108,92,83A CIRCUIT RD Singapore,1.323313504,103.8896103,371083
83B,C'WEALTH CL,1,2004,N,N,N,N,0,77,83B C'WEALTH CL Singapore,1.304,103.8,142083
83B,CIRCUIT RD,19,2019,Y,N,N,N,108,92,83B CIRCUIT RD Singapore,1.323460514,103.8900381,372083
830,HOUGANG CTRL,19,1991,Y,N,N,N,108,64,830 HOUGANG CTRL Singapore,1.370749546,103.8903291,530830
830,JURONG WEST ST 81,15,1992,Y,N,N,N,56,65,830 JURONG WEST ST 81 Singapore,1.34533161,103.6934366,640830
830,TAMPINES ST 82,4,1985,Y,N,N,N,71,58,830 TAMPINES ST 82 Singapore,1.349841927,103.9348177,520830
830,WOODLANDS ST 83,12,1986,Y,N,N,N,65,59,830 WOODLANDS ST 83 Singapore,1.439285239,103.7907853,730830
830,YISHUN ST 81,12,1987,Y,N,N,N,110,60,830 YISHUN ST 81 Singapore,1.414238374,103.8339538,760830
830A,HOUGANG CTRL,5,1990,N,N,N,Y,0,63,830A HOUGANG CTRL Singapore,1.370844849,103.8906623,531830
830A,JURONG WEST ST 81,15,1992,Y,N,N,N,56,65,830A JURONG WEST ST 81 Singapore,1.345257887,103.694214,641830
831,HOUGANG CTRL,11,1990,Y,N,N,N,84,63,831 HOUGANG CTRL Singapore,1.371315644,103.8899323,530831
831,JURONG WEST ST 81,15,1992,Y,N,N,N,56,65,831 JURONG WEST ST 81 Singapore,1.344849056,103.6948142,640831
831,TAMPINES ST 83,4,1985,Y,N,N,N,72,58,831 TAMPINES ST 83 Singapore,1.350362805,103.9345545,520831
831,WOODLANDS ST 83,10,1987,Y,N,N,N,72,60,831 WOODLANDS ST 83 Singapore,1.439357385,103.7914567,730831
831A,JURONG WEST ST 81,1,1992,N,N,N,N,0,65,831A JURONG WEST ST 81 Singapore,1.345226034,103.6944449,641831
832,HOUGANG CTRL,19,1991,Y,N,N,N,75,64,832 HOUGANG CTRL Singapore,1.370634202,103.889799,530832
832,JURONG WEST ST 81,11,1992,Y,N,N,N,100,65,832 JURONG WEST ST 81 Singapore,1.344024114,103.6952204,640832
832,TAMPINES ST 82,13,1984,Y,N,N,N,96,57,832 TAMPINES ST 82 Singapore,1.350101715,103.9353978,520832
832,WOODLANDS ST 83,12,1986,Y,Y,N,N,65,59,832 WOODLANDS ST 83 Singapore,1.439669378,103.7907615,730832
832,YISHUN ST 81,12,1987,Y,N,N,N,88,60,832 YISHUN ST 81 Singapore,1.414735356,103.8347037,760832
832A,JURONG WEST ST 81,4,1992,N,N,N,Y,0,65,832A JURONG WEST ST 81 Singapore,1.344366117,103.6946035,641832
833,HOUGANG CTRL,11,1990,Y,N,N,N,57,63,833 HOUGANG CTRL Singapore,1.370869982,103.8896709,530833
833,JURONG WEST ST 81,15,1992,Y,N,N,N,80,65,833 JURONG WEST ST 81 Singapore,1.343744024,103.6943573,640833
833,TAMPINES ST 83,13,1984,Y,N,N,N,96,57,833 TAMPINES ST 83 Singapore,1.350689363,103.9339915,520833
833,WOODLANDS ST 83,4,1987,Y,N,N,N,20,60,833 WOODLANDS ST 83 Singapore,1.440137407,103.7905661,730833
833,YISHUN ST 81,12,1987,Y,N,N,N,110,60,833 YISHUN ST 81 Singapore,1.414548363,103.8341044,760833
834,HOUGANG CTRL,11,1990,Y,N,N,N,63,63,834 HOUGANG CTRL Singapore,1.369878403,103.8898597,530834
834,JURONG WEST ST 81,15,1992,Y,N,N,N,84,65,834 JURONG WEST ST 81 Singapore,1.343089299,103.6940543,640834
834,TAMPINES ST 82,4,1985,Y,N,N,N,16,58,834 TAMPINES ST 82 Singapore,1.350234611,103.9357645,520834
834,WOODLANDS ST 83,12,1986,Y,Y,N,N,65,59,834 WOODLANDS ST 83 Singapore,1.440078172,103.7910757,730834
834,YISHUN ST 81,11,1987,Y,N,N,N,50,60,834 YISHUN ST 81 Singapore,1.41508807,103.8339995,760834
835,HOUGANG CTRL,19,1991,Y,N,N,N,82,64,835 HOUGANG CTRL Singapore,1.370363556,103.8899996,530835
835,JURONG WEST ST 81,12,1989,Y,Y,N,N,88,62,835 JURONG WEST ST 81 Singapore,1.343504591,103.6937055,640835
835,TAMPINES ST 83,4,1985,Y,Y,N,N,16,58,835 TAMPINES ST 83 Singapore,1.351138337,103.9338631,520835
835,WOODLANDS ST 83,12,1986,Y,N,N,N,65,59,835 WOODLANDS ST 83 Singapore,1.440461444,103.7910545,730835
835,YISHUN ST 81,4,1987,Y,N,N,N,24,60,835 YISHUN ST 81 Singapore,1.41511033,103.8334154,760835
836,HOUGANG CTRL,16,1995,Y,N,N,N,87,68,836 HOUGANG CTRL Singapore,1.37008345,103.8907953,530836
836,JURONG WEST ST 81,15,1992,Y,Y,N,N,119,65,836 JURONG WEST ST 81 Singapore,1.342630964,103.6934649,640836
836,TAMPINES ST 82,13,1984,Y,N,N,N,96,57,836 TAMPINES ST 82 Singapore,1.350576894,103.9352048,520836
836,WOODLANDS ST 83,11,1994,Y,N,N,N,64,67,836 WOODLANDS ST 83 Singapore,1.440410831,103.7917361,730836
836,YISHUN ST 81,11,1987,Y,N,N,N,60,60,836 YISHUN ST 81 Singapore,1.415452186,103.8330911,760836
837,HOUGANG CTRL,16,1995,Y,Y,N,N,109,68,837 HOUGANG CTRL Singapore,1.36931023,103.8915253,530837
837,JURONG WEST ST 81,15,1992,Y,N,N,N,91,65,837 JURONG WEST ST 81 Singapore,1.34307733,103.692906,640837
837,TAMPINES ST 83,13,1984,Y,N,N,N,96,57,837 TAMPINES ST 83 Singapore,1.350887814,103.9344586,520837
837,WOODLANDS ST 82,4,1986,Y,N,N,N,20,59,837 WOODLANDS ST 82 Singapore,1.441169177,103.7915734,730837
837,YISHUN ST 81,4,1987,Y,N,N,N,16,60,837 YISHUN ST 81 Singapore,1.416042708,103.8330865,760837
837A,JURONG WEST ST 81,1,1992,N,N,N,N,0,65,837A JURONG WEST ST 81 Singapore,1.343407114,103.6928674,641837
838,HOUGANG CTRL,16,1995,Y,N,N,N,117,68,838 HOUGANG CTRL Singapore,1.369877458,103.8914128,530838
838,JURONG WEST ST 81,12,1989,Y,Y,N,N,88,62,838 JURONG WEST ST 81 Singapore,1.343849015,103.6935081,640838
838,TAMPINES ST 82,13,1984,Y,N,N,N,96,57,838 TAMPINES ST 82 Singapore,1.350853252,103.9353799,520838
838,WOODLANDS ST 82,4,1986,Y,N,N,N,24,59,838 WOODLANDS ST 82 Singapore,1.441899984,103.7912336,730838
838,YISHUN ST 81,12,1987,Y,N,N,N,99,60,838 YISHUN ST 81 Singapore,1.416421787,103.8335598,760838
838A,HOUGANG CTRL,5,1995,N,N,N,Y,0,68,838A HOUGANG CTRL Singapore,1.369946435,103.8918255,531838
839,JURONG WEST ST 81,15,1992,Y,N,N,N,84,65,839 JURONG WEST ST 81 Singapore,1.34357907,103.6927717,640839
839,TAMPINES ST 83,13,1984,Y,N,N,N,96,57,839 TAMPINES ST 83 Singapore,1.351205652,103.9345357,520839
839,WOODLANDS ST 82,12,1994,Y,N,N,N,77,67,839 WOODLANDS ST 82 Singapore,1.44272214,103.7917313,730839
839,YISHUN ST 81,12,1987,Y,N,N,N,132,60,839 YISHUN ST 81 Singapore,1.415817996,103.8339831,760839
839A,WOODLANDS ST 82,5,1994,N,N,N,Y,0,67,839A WOODLANDS ST 82 Singapore,1.442905396,103.7920579,731839
84,BEDOK NTH ST 4,4,1977,Y,Y,N,N,71,50,84 BEDOK NTH ST 4 Singapore,1.331782451,103.9392084,460084
84,C'WEALTH CL,10,1964,Y,N,N,N,74,37,84 C'WEALTH CL Singapore,1.304,103.8,140084
84,LOR 2 TOA PAYOH,13,1994,Y,N,N,N,87,67,84 LOR 2 TOA PAYOH Singapore,1.335221458,103.8476536,310084
84,MARINE PARADE CTRL,1,1976,N,N,Y,N,0,49,84 MARINE PARADE CTRL Singapore,1.30228521,103.9062887,440084
84,REDHILL LANE,2,1972,N,Y,N,N,0,45,84 REDHILL LANE Singapore,1.287085751,103.8188511,150084
84,TELOK BLANGAH HTS,20,1981,Y,N,N,N,76,54,84 TELOK BLANGAH HTS Singapore,1.276853136,103.8099486,100084
84,WHAMPOA DR,20,1973,Y,N,N,N,76,46,84 WHAMPOA DR Singapore,1.32319023,103.857028,320084
84A,C'WEALTH CL,5,1999,N,N,N,Y,0,72,84A C'WEALTH CL Singapore,1.304,103.8,141084
84A,LOR 2 TOA PAYOH,25,1995,Y,N,N,N,72,68,84A LOR 2 TOA PAYOH Singapore,1.335355004,103.8470299,311084
84B,LOR 2 TOA PAYOH,25,1995,Y,N,N,N,82,68,84B LOR 2 TOA PAYOH Singapore,1.335765023,103.8468026,312084
84C,LOR 2 TOA PAYOH,5,1994,N,N,N,Y,0,67,84C LOR 2 TOA PAYOH Singapore,1.335772705,103.8473258,313084
840,JURONG WEST ST 81,9,1992,Y,Y,N,N,80,65,840 JURONG WEST ST 81 Singapore,1.344019655,103.6922409,640840
840,TAMPINES ST 82,11,1985,Y,Y,N,N,124,58,840 TAMPINES ST 82 Singapore,1.351142175,103.9356169,520840
840,WOODLANDS ST 82,12,1985,Y,N,N,N,114,58,840 WOODLANDS ST 82 Singapore,1.443812821,103.7924011,730840
840,YISHUN ST 81,12,1987,Y,N,N,N,132,60,840 YISHUN ST 81 Singapore,1.415715362,103.8334104,760840
840A,YISHUN ST 81,5,2001,N,N,N,Y,0,74,840A YISHUN ST 81 Singapore,1.415444819,103.8343691,761840
841,JURONG WEST ST 81,15,1992,Y,N,N,N,55,65,841 JURONG WEST ST 81 Singapore,1.344551834,103.6928373,640841
841,TAMPINES ST 83,11,1985,Y,Y,N,N,124,58,841 TAMPINES ST 83 Singapore,1.351609241,103.934497,520841
841,WOODLANDS ST 82,12,1994,Y,N,N,N,66,67,841 WOODLANDS ST 82 Singapore,1.443506075,103.7917082,730841
841,YISHUN ST 81,12,1987,Y,N,N,N,99,60,841 YISHUN ST 81 Singapore,1.416013226,103.8343686,760841
841A,JURONG WEST ST 81,5,1992,N,N,N,Y,0,65,841A JURONG WEST ST 81 Singapore,1.344210872,103.6931237,641841
842,JURONG WEST ST 81,15,1992,Y,N,N,N,55,65,842 JURONG WEST ST 81 Singapore,1.344478546,103.6934788,640842
842,SIMS AVE,19,1985,Y,N,N,N,72,58,842 SIMS AVE Singapore,1.317952721,103.90161,400842
842,TAMPINES ST 82,11,1985,Y,Y,N,N,124,58,842 TAMPINES ST 82 Singapore,1.351738509,103.9359524,520842
842,WOODLANDS ST 82,12,1985,Y,N,N,N,136,58,842 WOODLANDS ST 82 Singapore,1.443437705,103.7922554,730842
842A,TAMPINES ST 82,6,1993,N,N,N,Y,0,66,842A TAMPINES ST 82 Singapore,1.351260337,103.9379763,521842
842B,TAMPINES ST 82,16,1993,Y,N,N,N,132,66,842B TAMPINES ST 82 Singapore,1.35132562,103.9369211,522842
842C,TAMPINES ST 82,16,1993,Y,N,N,N,94,66,842C TAMPINES ST 82 Singapore,1.350928954,103.9367585,523842
842D,TAMPINES ST 82,16,1993,Y,N,N,N,97,66,842D TAMPINES ST 82 Singapore,1.350596555,103.9375503,524842
842E,TAMPINES ST 82,16,1994,Y,N,N,N,82,67,842E TAMPINES ST 82 Singapore,1.351571209,103.938445,525842
842F,TAMPINES ST 82,16,1993,Y,N,N,N,69,66,842F TAMPINES ST 82 Singapore,1.351864803,103.9377843,526842
