BLK_NO,STREET,MAX_FLOOR_LEVEL,YEAR_COMPLETED,RESIDENTIAL,COMMERCIAL,MARKET_HAWKER,MULTISTOREY_CARPARK,TOTAL_DWELLING_UNITS,REMAINING_LEASE,ADDRESS,lat,lon,postal
103,SERANGOON NTH AVE 1,13,1984,Y,N,N,N,144,57,103 SERANGOON NTH AVE 1 Singapore,1.37067353047523,103.870263924296,550103
103,SPOTTISWOODE PK RD,25,1976,Y,N,N,N,94,49,103 SPOTTISWOODE PK RD Singapore,,,
103,TAMPINES ST 11,10,1982,Y,N,N,N,126,55,103 TAMPINES ST 11 Singapore,1.34769662535556,103.946229920882,520103
103,TECK WHYE LANE,9,1988,Y,Y,N,N,80,61,103 TECK WHYE LANE Singapore,1.37713078246274,103.753555993761,680103
103,TOWNER RD,11,1982,Y,N,N,N,80,55,103 TOWNER RD Singapore,1.32064381512285,103.861634081148,322103
103,WOODLANDS ST 13,4,1984,Y,N,N,N,32,57,103 WOODLANDS ST 13 Singapore,1.4366212320968,103.78097673981,730103
103,YISHUN RING RD,4,1984,Y,Y,N,N,64,57,103 YISHUN RING RD Singapore,1.43136934951878,103.828892847163,760103
103A,BIDADARI PK DR,17,2020,Y,N,N,N,116,93,103A BIDADARI PK DR Singapore,,,
103A,CANBERRA ST,15,2019,Y,N,N,N,224,92,103A CANBERRA ST Singapore,1.45103006132424,103.830534008712,751103
103A,DEPOT RD,25,1999,Y,N,N,N,96,72,103A DEPOT RD Singapore,1.28070197642689,103.813353428682,101103
103A,EDGEFIELD PLAINS,17,2000,Y,N,N,N,96,73,103A EDGEFIELD PLAINS Singapore,1.39825531783982,103.904753996381,821103
103A,RIVERVALE WALK,5,1998,N,N,N,Y,0,71,103A RIVERVALE WALK Singapore,1.38321508933523,103.900657577212,541103
103B,BIDADARI PK DR,16,2020,Y,N,N,N,152,93,103B BIDADARI PK DR Singapore,,,
103B,CANBERRA ST,15,2019,Y,N,N,N,224,92,103B CANBERRA ST Singapore,1.45056599465441,103.831238741555,752103
103B,DEPOT RD,20,1999,Y,N,N,N,76,72,103B DEPOT RD Singapore,1.28073692384594,103.813135678562,102103
103B,EDGEFIELD PLAINS,16,2000,Y,N,N,N,90,73,103B EDGEFIELD PLAINS Singapore,1.39773127538403,103.90468537415,822103
103C,EDGEFIELD PLAINS,16,2001,Y,N,N,N,90,74,103C EDGEFIELD PLAINS Singapore,1.39726660845387,103.90453836308,823103
104,ALJUNIED CRES,12,1977,Y,N,N,N,88,50,104 ALJUNIED CRES Singapore,1.32006886595229,103.882818111651,380104
104,BEDOK NTH AVE 4,14,1976,Y,N,N,N,153,49,104 BEDOK NTH AVE 4 Singapore,1.3332985212474,103.936601473643,460104
104,BEDOK RESERVOIR RD,15,1985,Y,N,N,N,84,58,104 BEDOK RESERVOIR RD Singapore,1.32924536652386,103.909923721507,470104
2A,DOVER RD,4,2004,N,N,N,Y,0,77,2A DOVER RD Singapore,1.30288662350767,103.783685328128,131002
104,BISHAN ST 12,4,1985,Y,N,N,N,24,58,104 BISHAN ST 12 Singapore,1.3456750211197,103.84803290576,570104
104,BT BATOK CTRL,8,1984,Y,N,N,N,88,57,104 BT BATOK CTRL Singapore,1.34899500255547,103.747258218606,650104
104,BT PURMEI RD,12,1983,Y,N,N,N,132,56,104 BT PURMEI RD Singapore,1.27239853587858,103.825625504182,090104
104,C'WEALTH CRES,10,1964,Y,N,N,N,99,37,104 C'WEALTH CRES Singapore,,,
104,CANBERRA ST,1,2017,N,N,N,N,0,90,104 CANBERRA ST Singapore,1.45027967438307,103.831896894891,750104
104,CLEMENTI ST 14,4,1984,Y,N,N,N,16,57,104 CLEMENTI ST 14 Singapore,1.32294968512724,103.769189152266,120104
104,GANGSA RD,10,1986,Y,N,N,N,90,59,104 GANGSA RD Singapore,1.37880399486152,103.76796875654,670104
104,HENDERSON CRES,12,1967,Y,N,N,N,96,40,104 HENDERSON CRES Singapore,1.2893692748935,103.821538089569,150104
104,HOUGANG AVE 1,4,1983,Y,Y,N,N,8,56,104 HOUGANG AVE 1 Singapore,1.35478438666054,103.890318475929,530104
104,JLN BT MERAH,12,1967,Y,N,N,N,216,40,104 JLN BT MERAH Singapore,1.28102515462893,103.82446093445,160104
104,JLN RAJAH,25,1983,Y,N,N,N,144,56,104 JLN RAJAH Singapore,1.32780496961457,103.853262284564,321104
104,JLN DUSUN,4,1980,Y,N,N,N,24,53,104 JLN DUSUN Singapore,1.32842530547543,103.844142365034,320104
104,JURONG EAST ST 13,4,1982,Y,Y,N,N,20,55,104 JURONG EAST ST 13 Singapore,1.33658465311802,103.737623303842,600104
104,LENGKONG TIGA,9,1988,Y,N,N,N,55,61,104 LENGKONG TIGA Singapore,1.32563496745023,103.909815198327,410104
104,LOR 1 TOA PAYOH,10,1967,Y,N,N,N,160,40,104 LOR 1 TOA PAYOH Singapore,1.34010887675625,103.849107848181,310104
104,PASIR RIS ST 12,11,1988,Y,N,N,N,130,61,104 PASIR RIS ST 12 Singapore,1.36795278578738,103.958702642513,510104
104,POTONG PASIR AVE 1,16,1984,Y,N,N,N,174,57,104 POTONG PASIR AVE 1 Singapore,1.3343391689203,103.869158899303,350104
104,RIVERVALE WALK,17,1997,Y,N,N,N,78,70,104 RIVERVALE WALK Singapore,1.38262745864985,103.900929877213,540104
104,SERANGOON NTH AVE 1,4,1984,Y,N,N,N,24,57,104 SERANGOON NTH AVE 1 Singapore,1.37059316193953,103.871086801722,550104
104,SPOTTISWOODE PK RD,25,1976,Y,N,N,N,94,49,104 SPOTTISWOODE PK RD Singapore,,,
104,TAMPINES ST 11,11,1982,Y,N,N,N,119,55,104 TAMPINES ST 11 Singapore,1.34720576651075,103.946641750013,520104
104,TECK WHYE LANE,9,1988,Y,N,N,N,80,61,104 TECK WHYE LANE Singapore,1.37708162127187,103.752870448301,680104
104,TOWNER RD,11,1982,Y,N,N,N,90,55,104 TOWNER RD Singapore,1.31982354462646,103.860979745364,322104
104,WHAMPOA DR,19,1997,Y,N,N,N,112,70,104 WHAMPOA DR Singapore,1.3207995912383,103.853327785421,323104
104,WOODLANDS ST 13,13,1984,Y,N,N,N,111,57,104 WOODLANDS ST 13 Singapore,1.43646587087026,103.781576865168,730104
104,YISHUN RING RD,1,1984,N,N,Y,N,0,57,104 YISHUN RING RD Singapore,1.43144775158984,103.828537671885,760104
104A,ANG MO KIO ST 11,12,1994,Y,N,N,N,60,67,104A ANG MO KIO ST 11 Singapore,1.37182700854497,103.838803655863,560104
104A,BIDADARI PK DR,17,2020,Y,N,N,N,290,93,104A BIDADARI PK DR Singapore,,,
104A,CANBERRA ST,15,2017,Y,N,N,N,140,90,104A CANBERRA ST Singapore,1.45035225780871,103.832262400576,751104
104A,DEPOT RD,25,1998,Y,N,N,N,96,71,104A DEPOT RD Singapore,1.28045561330579,103.812317740785,101104
104A,EDGEFIELD PLAINS,17,2001,Y,N,N,N,92,74,104A EDGEFIELD PLAINS Singapore,1.3968057047795,103.905054187798,821104
104A,HENDERSON CRES,5,1997,N,N,N,Y,0,70,104A HENDERSON CRES Singapore,1.28903386001949,103.821487214176,151104
104B,ANG MO KIO ST 11,12,1994,Y,N,N,N,88,67,104B ANG MO KIO ST 11 Singapore,1.37151151416054,103.838458787545,561104
104B,CANBERRA ST,15,2017,Y,N,N,N,168,90,104B CANBERRA ST Singapore,1.45007421711069,103.831377046227,752104
104B,DEPOT RD,20,1998,Y,N,N,N,76,71,104B DEPOT RD Singapore,1.28049143987378,103.812100811742,102104
104B,EDGEFIELD PLAINS,17,2001,Y,N,N,N,92,74,104B EDGEFIELD PLAINS Singapore,1.39660886204199,103.905303792463,822104
104C,ANG MO KIO ST 11,5,1994,N,N,N,Y,0,67,104C ANG MO KIO ST 11 Singapore,1.37193315907216,103.838330266768,562104
104C,CANBERRA ST,15,2017,Y,N,N,N,137,90,104C CANBERRA ST Singapore,1.44970999451163,103.831775965127,753104
104C,DEPOT RD,7,1997,N,Y,N,Y,0,70,104C DEPOT RD Singapore,1.28054680666877,103.811571538761,103104
104D,CANBERRA ST,15,2017,Y,N,N,N,167,90,104D CANBERRA ST Singapore,1.44985632437762,103.83236697954,754104
105,ALJUNIED CRES,12,1978,Y,N,N,N,88,51,105 ALJUNIED CRES Singapore,1.31946862097465,103.882751492944,380105
105,ANG MO KIO AVE 4,10,1977,Y,N,N,N,90,50,105 ANG MO KIO AVE 4 Singapore,1.37231328287072,103.837601112788,560105
105,BEDOK RESERVOIR RD,12,1985,Y,N,N,N,110,58,105 BEDOK RESERVOIR RD Singapore,1.32914437941094,103.909112780576,470105
105,BEDOK NTH AVE 4,14,1976,Y,Y,N,N,155,49,105 BEDOK NTH AVE 4 Singapore,1.33368859457924,103.936473903592,460105
105,BIDADARI PK DR,1,2019,N,N,N,N,0,92,105 BIDADARI PK DR Singapore,,,
105,BISHAN ST 12,9,1985,Y,N,N,N,116,58,105 BISHAN ST 12 Singapore,1.34589493632505,103.847365252767,570105
105,BT BATOK CTRL,10,1984,Y,Y,N,N,81,57,105 BT BATOK CTRL Singapore,1.3485726542005,103.747156223784,650105
105,BT PURMEI RD,13,1982,Y,N,N,N,144,55,105 BT PURMEI RD Singapore,1.27248301325334,103.824703021719,090105
105,CANBERRA ST,3,2017,N,Y,N,N,0,90,105 CANBERRA ST Singapore,1.44885564679911,103.832409172149,750105
105,CLEMENTI ST 12,4,1984,Y,Y,N,N,42,57,105 CLEMENTI ST 12 Singapore,1.32271179028812,103.76988810369,120105
105,DEPOT RD,2,2016,N,N,N,Y,0,89,105 DEPOT RD Singapore,1.28089298012014,103.812355313333,100105
105,EDGEFIELD PLAINS,4,2001,N,N,N,Y,0,74,105 EDGEFIELD PLAINS Singapore,1.39722938599025,103.90559086907,820105
105,GANGSA RD,4,1986,Y,N,N,N,40,59,105 GANGSA RD Singapore,1.37831242120574,103.767763308976,670105
105,HENDERSON CRES,24,1974,Y,N,N,N,270,47,105 HENDERSON CRES Singapore,1.29021420176947,103.822356844711,150105
105,HOUGANG AVE 1,4,2005,N,N,Y,Y,0,78,105 HOUGANG AVE 1 Singapore,1.35408273910145,103.890130407955,530105
105,JLN RAJAH,9,1983,Y,N,N,N,72,56,105 JLN RAJAH Singapore,1.32857909987613,103.85387252356,320105
105,JLN BT MERAH,12,1967,Y,Y,N,N,324,40,105 JLN BT MERAH Singapore,1.28063239751755,103.824935469367,160105
105,JURONG EAST ST 13,12,1982,Y,N,N,N,98,55,105 JURONG EAST ST 13 Singapore,1.33738746819329,103.738527627347,600105
105,LENGKONG TIGA,4,1988,Y,N,N,N,8,61,105 LENGKONG TIGA Singapore,1.32564831471452,103.91011217937,410105
105,LOR 1 TOA PAYOH,10,1967,Y,N,N,N,160,40,105 LOR 1 TOA PAYOH Singapore,1.3404226406096,103.849109442063,310105
105,PASIR RIS ST 12,11,1988,Y,N,N,N,120,61,105 PASIR RIS ST 12 Singapore,1.36843792148695,103.957538790848,510105
105,POTONG PASIR AVE 1,16,1984,Y,N,N,N,178,57,105 POTONG PASIR AVE 1 Singapore,1.33442373227683,103.868696835165,350105
105,RIVERVALE WALK,17,1997,Y,N,N,N,78,70,105 RIVERVALE WALK Singapore,1.38215613071495,103.900711925224,540105
105,SERANGOON NTH AVE 1,13,1983,Y,N,N,N,120,56,105 SERANGOON NTH AVE 1 Singapore,1.37024745860601,103.870225980491,550105
105,SIMEI ST 1,4,1987,Y,N,N,N,32,60,105 SIMEI ST 1 Singapore,1.34092459427981,103.950742498791,520105
105,SPOTTISWOODE PK RD,25,1976,Y,N,N,N,94,49,105 SPOTTISWOODE PK RD Singapore,,,
105,TAMPINES ST 11,11,1982,Y,N,N,N,119,55,105 TAMPINES ST 11 Singapore,1.3480931246949,103.947177564477,521105
105,TECK WHYE LANE,12,1987,Y,N,N,N,132,60,105 TECK WHYE LANE Singapore,1.37765001961331,103.7529943035,680105
105,TOWNER RD,25,1984,Y,N,N,N,275,57,105 TOWNER RD Singapore,1.3208130428228,103.861346713506,321105
105,WOODLANDS ST 13,13,1984,Y,Y,N,N,111,57,105 WOODLANDS ST 13 Singapore,1.43684476168491,103.781579113316,730105
105,YISHUN RING RD,1,1984,N,N,Y,N,0,57,105 YISHUN RING RD Singapore,1.43171836662838,103.828114256975,760105
105A,BIDADARI PK DR,17,2019,Y,Y,N,N,64,92,105A BIDADARI PK DR Singapore,,,
105A,DEPOT RD,21,2016,Y,N,N,N,160,89,105A DEPOT RD Singapore,1.28107116546835,103.811405730352,101105
105A,EDGEFIELD PLAINS,17,2001,Y,N,N,N,85,74,105A EDGEFIELD PLAINS Singapore,1.3969413315622,103.905729497383,821105
105A,JLN BT MERAH,1,2003,N,N,N,N,0,76,105A JLN BT MERAH Singapore,1.28066118670896,103.824258381594,161105
105B,BIDADARI PK DR,17,2019,Y,N,N,N,92,92,105B BIDADARI PK DR Singapore,,,
105B,DEPOT RD,1,2017,N,N,N,N,0,90,105B DEPOT RD Singapore,1.28110806806352,103.811133013507,102105
105B,EDGEFIELD PLAINS,17,2001,Y,N,N,N,85,74,105B EDGEFIELD PLAINS Singapore,1.39720646427031,103.906002280084,822105
105C,EDGEFIELD PLAINS,17,2001,Y,N,N,N,85,74,105C EDGEFIELD PLAINS Singapore,1.39767203537129,103.905598767902,823105
105D,EDGEFIELD PLAINS,17,2001,Y,N,N,N,85,74,105D EDGEFIELD PLAINS Singapore,1.39717530895925,103.905229593145,824105
106,ALJUNIED CRES,12,1978,Y,Y,N,N,194,51,106 ALJUNIED CRES Singapore,1.31905494962151,103.882900918125,380106
106,ANG MO KIO AVE 4,11,1977,Y,N,N,N,138,50,106 ANG MO KIO AVE 4 Singapore,1.37193370323489,103.837486061851,560106
106,BEDOK RESERVOIR RD,12,1985,Y,N,N,N,110,58,106 BEDOK RESERVOIR RD Singapore,1.32950152189669,103.909381688756,470106
106,BEDOK NTH AVE 4,13,1977,Y,N,N,N,168,50,106 BEDOK NTH AVE 4 Singapore,1.33445895034228,103.937087136194,460106
106,BIDADARI PK DR,3,2019,N,Y,N,Y,0,92,106 BIDADARI PK DR Singapore,,,
106,BISHAN ST 12,13,1985,Y,Y,N,N,96,58,106 BISHAN ST 12 Singapore,1.34610070068315,103.847847191353,570106
106,BT BATOK CTRL,8,1984,Y,N,N,N,100,57,106 BT BATOK CTRL Singapore,1.3482223088624,103.74718849849,650106
106,BT PURMEI RD,13,1983,Y,N,N,N,123,56,106 BT PURMEI RD Singapore,1.2729893703256,103.825626826099,090106
106,C'WEALTH CRES,10,1964,Y,N,N,N,99,37,106 C'WEALTH CRES Singapore,,,
106,CANBERRA ST,4,2016,N,N,N,Y,0,89,106 CANBERRA ST Singapore,1.44913843217997,103.832773396234,750106
106,CLEMENTI ST 12,4,1985,N,Y,N,N,0,58,106 CLEMENTI ST 12 Singapore,1.32191467282846,103.769815226286,120106
106,GANGSA RD,10,1986,Y,N,N,N,90,59,106 GANGSA RD Singapore,1.3779019997366,103.767412279054,670106
106,HENDERSON CRES,14,1973,Y,Y,N,N,130,46,106 HENDERSON CRES Singapore,1.28942607947152,103.822276781927,150106
106,HOUGANG AVE 1,4,1982,Y,Y,N,N,51,55,106 HOUGANG AVE 1 Singapore,1.3537029714401,103.890680792553,530106
106,JLN BT MERAH,12,1967,Y,N,N,N,330,40,106 JLN BT MERAH Singapore,1.28024258715197,103.824523574131,160106
106,JLN RAJAH,10,1983,Y,N,N,N,68,56,106 JLN RAJAH Singapore,1.32847655795117,103.854698874866,321106
106,JLN DUSUN,9,1980,Y,N,N,N,97,53,106 JLN DUSUN Singapore,1.32855771177594,103.844796773619,320106
106,JURONG EAST ST 13,25,1982,Y,Y,N,N,96,55,106 JURONG EAST ST 13 Singapore,1.33724965052823,103.737674650927,600106
106,LENGKONG TIGA,9,1988,Y,N,N,N,43,61,106 LENGKONG TIGA Singapore,1.32508845931345,103.91000876961,410106
106,LOR 1 TOA PAYOH,10,1967,Y,N,N,N,158,40,106 LOR 1 TOA PAYOH Singapore,1.34042195552491,103.848185018749,310106
106,PASIR RIS ST 12,13,1988,Y,N,N,N,96,61,106 PASIR RIS ST 12 Singapore,1.36801255048337,103.95765313312,510106
106,POTONG PASIR AVE 1,4,1983,Y,N,N,N,38,56,106 POTONG PASIR AVE 1 Singapore,1.33410033566662,103.868171273744,350106
106,PUNGGOL FIELD,1,2002,N,N,N,N,0,75,106 PUNGGOL FIELD Singapore,1.39639185309242,103.908291812257,820106
106,RIVERVALE WALK,17,1998,Y,N,N,N,78,71,106 RIVERVALE WALK Singapore,1.38249729178426,103.900321341916,540106
106,SERANGOON NTH AVE 1,12,1983,Y,N,N,N,131,56,106 SERANGOON NTH AVE 1 Singapore,1.37024462107298,103.87082295041,550106
106,SIMEI ST 1,11,1987,Y,N,N,N,100,60,106 SIMEI ST 1 Singapore,1.34188521733435,103.950833481196,520106
106,SPOTTISWOODE PK RD,25,1976,Y,N,N,N,94,49,106 SPOTTISWOODE PK RD Singapore,,,
106,TAMPINES ST 11,11,1983,Y,N,N,N,80,56,106 TAMPINES ST 11 Singapore,1.34753919206552,103.947675427986,521106
106,TECK WHYE LANE,12,1987,Y,N,N,N,110,60,106 TECK WHYE LANE Singapore,1.37795798795128,103.752931630674,680106
106,TOWNER RD,11,1983,Y,N,N,N,80,56,106 TOWNER RD Singapore,1.32102000991534,103.860997833137,322106
106,WOODLANDS ST 13,4,1984,Y,N,N,N,16,57,106 WOODLANDS ST 13 Singapore,1.4367694338717,103.782224172938,730106
106,YISHUN RING RD,4,1984,Y,Y,N,N,60,57,106 YISHUN RING RD Singapore,1.43147861432349,103.827452004212,760106
106A,BIDADARI PK DR,17,2019,Y,Y,N,N,107,92,106A BIDADARI PK DR Singapore,,,
106A,CANBERRA ST,15,2016,Y,N,N,N,252,89,106A CANBERRA ST Singapore,1.44850335223601,103.833100432078,751106
106A,DEPOT RD,25,1998,Y,N,N,N,96,71,106A DEPOT RD Singapore,1.28061364977894,103.810967870883,101106
106A,HENDERSON CRES,2,1972,N,Y,N,N,0,45,106A HENDERSON CRES Singapore,1.28899335551083,103.822345156851,151106
106A,LOR 1 TOA PAYOH,1,2005,N,N,N,N,0,78,106A LOR 1 TOA PAYOH Singapore,1.34057895380256,103.847934774435,311106
106A,PUNGGOL FIELD,17,2001,Y,Y,N,N,131,74,106A PUNGGOL FIELD Singapore,1.3966048607668,103.90834413446,821106
106B,BIDADARI PK DR,17,2019,Y,N,N,N,87,92,106B BIDADARI PK DR Singapore,,,
106B,CANBERRA ST,15,2016,Y,N,N,N,252,89,106B CANBERRA ST Singapore,1.44803885202675,103.833228909288,752106
106B,DEPOT RD,20,1998,Y,N,N,N,76,71,106B DEPOT RD Singapore,1.28064950442563,103.810750913525,102106
106B,PUNGGOL FIELD,17,2001,Y,N,N,N,82,74,106B PUNGGOL FIELD Singapore,1.39709453228144,103.907955363138,822106
106C,PUNGGOL FIELD,17,2001,Y,N,N,N,82,74,106C PUNGGOL FIELD Singapore,1.39736664207497,103.907562230122,823106
106D,PUNGGOL FIELD,17,2001,Y,N,N,N,86,74,106D PUNGGOL FIELD Singapore,1.39762606734892,103.907358127148,824106
107,ALJUNIED CRES,12,1980,Y,N,N,N,88,53,107 ALJUNIED CRES Singapore,1.31896465338811,103.884287246879,380107
107,ANG MO KIO AVE 4,11,1977,Y,Y,N,N,131,50,107 ANG MO KIO AVE 4 Singapore,1.37138400081003,103.837381409794,560107
107,BEDOK NTH RD,12,1976,Y,Y,N,N,154,49,107 BEDOK NTH RD Singapore,1.33231740745783,103.936301267285,460107
107,BEDOK RESERVOIR RD,13,1985,Y,N,N,N,120,58,107 BEDOK RESERVOIR RD Singapore,1.32987028916159,103.909220387915,470107
107,BIDADARI PK DR,1,2021,N,N,N,N,0,94,107 BIDADARI PK DR Singapore,,,
107,BISHAN ST 12,13,1985,Y,N,N,N,96,58,107 BISHAN ST 12 Singapore,1.34641761420969,103.847920706844,570107
107,BT BATOK WEST AVE 6,10,1984,Y,N,N,N,81,57,107 BT BATOK WEST AVE 6 Singapore,1.34781088479752,103.746608758355,650107
107,BT PURMEI RD,13,1982,Y,Y,N,N,144,55,107 BT PURMEI RD Singapore,1.27310165475122,103.824508572172,090107
107,C'WEALTH CRES,10,1964,Y,N,N,N,99,37,107 C'WEALTH CRES Singapore,,,
107,CANBERRA ST,1,2017,N,N,N,N,0,90,107 CANBERRA ST Singapore,1.44967607732448,103.832808168458,750107
107,CLEMENTI ST 12,1,1984,N,Y,N,N,0,57,107 CLEMENTI ST 12 Singapore,1.32225475067051,103.769960685492,120107
107,GANGSA RD,13,1986,Y,N,N,N,60,59,107 GANGSA RD Singapore,1.37798469700849,103.766714651133,670107
107,HOUGANG AVE 1,1,1982,N,Y,N,N,0,55,107 HOUGANG AVE 1 Singapore,1.35343419106776,103.890669732271,530107
107,JLN BT MERAH,12,1967,Y,Y,N,N,222,40,107 JLN BT MERAH Singapore,1.27983690191197,103.824757769108,160107
107,JLN RAJAH,13,1983,Y,Y,N,N,96,56,107 JLN RAJAH Singapore,1.32785332684887,103.854993724632,320107
107,JURONG EAST ST 13,12,1981,Y,Y,N,N,60,54,107 JURONG EAST ST 13 Singapore,1.33778634539959,103.738131877539,600107
107,LENGKONG TIGA,4,1988,Y,N,N,N,8,61,107 LENGKONG TIGA Singapore,1.32495459884083,103.910175149612,410107
107,LOR 1 TOA PAYOH,10,1968,Y,Y,N,N,96,41,107 LOR 1 TOA PAYOH Singapore,1.34123358840729,103.847294021513,310107
107,PASIR RIS ST 12,13,1988,Y,N,N,N,96,61,107 PASIR RIS ST 12 Singapore,1.36750966709317,103.957518917808,510107
107,POTONG PASIR AVE 1,14,1984,Y,Y,N,N,104,57,107 POTONG PASIR AVE 1 Singapore,1.33470936894148,103.86841323904,350107
107,PUNGGOL FIELD,3,2001,N,N,N,Y,0,74,107 PUNGGOL FIELD Singapore,1.39693456516886,103.907706742621,820107
107,RIVERVALE WALK,17,1998,Y,N,N,N,78,71,107 RIVERVALE WALK Singapore,1.38300501325196,103.900272453522,540107
107,SERANGOON NTH AVE 1,13,1984,Y,Y,N,N,112,57,107 SERANGOON NTH AVE 1 Singapore,1.36990039748774,103.870224885633,550107
107,SIMEI ST 1,11,1987,Y,Y,N,N,140,60,107 SIMEI ST 1 Singapore,1.3421611396727,103.950489942022,520107
107,SPOTTISWOODE PK RD,25,1976,Y,N,N,N,94,49,107 SPOTTISWOODE PK RD Singapore,,,
107,TAMPINES ST 11,10,1983,Y,Y,N,N,115,56,107 TAMPINES ST 11 Singapore,1.34836421842072,103.948158723814,521107
107,TECK WHYE LANE,13,1988,Y,N,N,N,54,61,107 TECK WHYE LANE Singapore,1.37805538148223,103.753588247554,680107
107,TOWNER RD,25,1982,Y,N,N,N,295,55,107 TOWNER RD Singapore,1.31979508625986,103.860435814245,321107
107,WOODLANDS ST 13,4,1984,Y,N,N,N,8,57,107 WOODLANDS ST 13 Singapore,1.43729843225252,103.782227077422,730107
107,YISHUN RING RD,11,1981,Y,N,N,N,337,54,107 YISHUN RING RD Singapore,1.4322213507358,103.827555124846,760107
107A,BIDADARI PK DR,16,2021,Y,N,N,N,145,94,107A BIDADARI PK DR Singapore,,,
107A,CANBERRA ST,15,2017,Y,N,N,N,139,90,107A CANBERRA ST Singapore,1.44990474622,103.832979240964,751107
107A,C'WEALTH CRES,1,2003,N,N,N,N,0,76,107A C'WEALTH CRES Singapore,,,
107A,CLEMENTI ST 12,1,1984,N,Y,N,N,0,57,107A CLEMENTI ST 12 Singapore,1.32212591674378,103.770079808879,121107
107A,EDGEFIELD PLAINS,17,2001,Y,N,N,N,86,74,107A EDGEFIELD PLAINS Singapore,1.39719879396476,103.906825785664,821107
107A,JLN BT MERAH,1,2003,N,N,N,N,0,76,107A JLN BT MERAH Singapore,1.27986597619726,103.825525852793,161107
107A,RIVERVALE WALK,1,1999,N,N,N,N,0,72,107A RIVERVALE WALK Singapore,1.3832113347074,103.900083701327,541107
107B,BIDADARI PK DR,16,2021,Y,N,N,N,78,94,107B BIDADARI PK DR Singapore,,,
107B,CANBERRA ST,15,2017,Y,N,N,N,140,90,107B CANBERRA ST Singapore,1.44916516333167,103.833497265983,752107
107B,EDGEFIELD PLAINS,17,2001,Y,N,N,N,85,74,107B EDGEFIELD PLAINS Singapore,1.39683723523598,103.907248151565,822107
107C,CANBERRA ST,15,2017,Y,N,N,N,139,90,107C CANBERRA ST Singapore,1.44855782306648,103.833864786,753107
107C,EDGEFIELD PLAINS,17,2001,Y,N,N,N,85,74,107C EDGEFIELD PLAINS Singapore,1.39662152089139,103.907600724822,823107
107D,EDGEFIELD PLAINS,17,2001,Y,N,N,N,91,74,107D EDGEFIELD PLAINS Singapore,1.39623803491797,103.908007315128,824107
108,ALJUNIED CRES,12,1980,Y,N,N,N,151,53,108 ALJUNIED CRES Singapore,1.31917515239477,103.885321594343,380108
108,ANG MO KIO AVE 4,12,1978,Y,Y,N,N,121,51,108 ANG MO KIO AVE 4 Singapore,1.37096635222625,103.838201940326,560108
108,BEDOK NTH RD,12,1976,Y,N,N,N,154,49,108 BEDOK NTH RD Singapore,1.33274009226511,103.936223519694,460108
108,BEDOK RESERVOIR RD,12,1985,Y,Y,N,N,153,58,108 BEDOK RESERVOIR RD Singapore,1.33023193004172,103.909386972458,470108
108,BISHAN ST 12,4,1985,Y,N,N,N,32,58,108 BISHAN ST 12 Singapore,1.34671498920224,103.847398357544,570108
108,BT BATOK WEST AVE 6,8,1984,Y,N,N,N,88,57,108 BT BATOK WEST AVE 6 Singapore,1.34744385349941,103.746502064421,650108
108,BT PURMEI RD,12,1984,Y,N,N,N,176,57,108 BT PURMEI RD Singapore,1.2733573140352,103.825345821846,090108
108,C'WEALTH CRES,10,1964,Y,N,N,N,75,37,108 C'WEALTH CRES Singapore,,,
108,CANBERRA WALK,6,2017,N,N,N,Y,0,90,108 CANBERRA WALK Singapore,1.44776611412274,103.83222301056,750108
108,CLEMENTI ST 11,1,1984,N,Y,N,N,0,57,108 CLEMENTI ST 11 Singapore,1.32212392900686,103.770265903384,120108
108,DEPOT RD,3,2004,N,Y,Y,N,0,77,108 DEPOT RD Singapore,1.28084469467756,103.810292618353,100108
108,GANGSA RD,10,1986,Y,N,N,N,90,59,108 GANGSA RD Singapore,1.37759685167022,103.767227214144,670108
108,HOUGANG AVE 1,4,1982,Y,Y,N,N,70,55,108 HOUGANG AVE 1 Singapore,1.35277393315533,103.890093177026,530108
108,JLN BT MERAH,10,1983,Y,N,N,N,169,56,108 JLN BT MERAH Singapore,1.27922008833835,103.825441382185,160108
108,JLN RAJAH,11,1983,Y,N,N,N,75,56,108 JLN RAJAH Singapore,1.32838935725024,103.855750872335,320108
108,JURONG EAST ST 13,12,1982,Y,Y,N,N,98,55,108 JURONG EAST ST 13 Singapore,1.33828303068105,103.737102099236,600108
108,LENGKONG TIGA,9,1988,Y,N,N,N,47,61,108 LENGKONG TIGA Singapore,1.32456370966495,103.91013096847,410108
108,LOR 1 TOA PAYOH,10,1969,Y,N,N,N,118,42,108 LOR 1 TOA PAYOH Singapore,1.34155252910062,103.847295147125,310108
108,MCNAIR RD,15,1986,Y,Y,N,N,140,59,108 MCNAIR RD Singapore,1.3216190383169,103.859382719506,321108
108,PASIR RIS ST 12,13,1988,Y,N,N,N,48,61,108 PASIR RIS ST 12 Singapore,1.36747877864087,103.95701769761,510108
108,POTONG PASIR AVE 1,14,1984,Y,N,N,N,142,57,108 POTONG PASIR AVE 1 Singapore,1.33472004322162,103.867928446438,350108
108,PUNGGOL FIELD,1,2002,N,Y,N,N,0,75,108 PUNGGOL FIELD Singapore,1.39649861628108,103.908866307025,820108
108,RIVERVALE WALK,17,1998,Y,N,N,N,78,71,108 RIVERVALE WALK Singapore,1.38281168591309,103.899782887436,540108
